CLUTCH_NUMBER,DATE_OF_HATCH,DATE_SAMPLED,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,LEVEL,REPLICATE,CLUTCH_ORDER,PARENTAL_DAYS_IN_TREATMENT,AGE,SAMPLE_NO,LENGTH,MASS,NOTES
68,29/01/2023,30/03/2023,CARL218,CARL222,core,Arlington Reef,30,300,3,3,3,63,2-month,19,22.06,0.3722,
68,29/01/2023,30/03/2023,CARL218,CARL222,core,Arlington Reef,30,300,3,3,3,63,2-month,20,18.72,0.2103,
68,29/01/2023,30/03/2023,CARL218,CARL222,core,Arlington Reef,30,300,3,3,3,63,2-month,21,22.91,0.4376,
68,29/01/2023,30/03/2023,CARL218,CARL222,core,Arlington Reef,30,300,3,3,3,63,2-month,22,22.12,0.3641,
68,29/01/2023,30/03/2023,CARL218,CARL222,core,Arlington Reef,30,300,3,3,3,63,2-month,23,19.92,0.2335,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,1,22.87,0.3451,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,2,22.36,0.3354,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,3,20.12,0.2284,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,4,22.85,0.3556,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,5,22.46,0.3401,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,6,21.63,0.2766,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,7,22.14,0.2961,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,8,23.66,0.3776,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,9,20.61,0.2536,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,10,23.15,0.3563,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,11,22.85,0.3311,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,12,20.02,0.2084,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,13,23.41,0.3698,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,14,22.19,0.3372,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,15,21.10,0.2643,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,16,19.88,0.2173,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,17,22.59,0.3471,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,18,21.29,0.2709,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,19,21.45,0.2873,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,20,24.19,0.4463,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,21,23.50,0.4065,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,22,17.30,0.1359,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,23,20.96,0.2574,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,24,21.07,0.2640,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,25,18.94,0.1728,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,26,22.52,0.3230,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,27,22.73,0.3495,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,28,22.16,0.3160,
66,30/01/2023,31/03/2023,CPRE375,CPRE377,core,Pretty Patches,27,220,2,3,1,62,2-month,29,20.86,0.2581,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,1,20.73,0.2269,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,2,19.02,0.2060,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,3,23.01,0.3596,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,4,20.39,0.2244,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,5,20.53,0.2444,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,6,15.32,0.0986,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,7,20.61,0.2286,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,8,19.59,0.2282,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,9,19.89,0.2291,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,10,21.48,0.2990,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,11,20.88,0.2609,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,12,20.81,0.5260,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,13,21.23,0.2813,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,14,19.90,0.2058,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,15,22.31,0.3136,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,16,23.57,0.3720,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,17,21.93,0.3106,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,18,20.04,0.2387,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,19,21.89,0.2893,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,20,20.90,0.2643,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,21,21.89,0.3348,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,22,20.82,0.2709,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,23,19.75,0.2343,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,24,18.61,0.1697,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,25,19.96,0.2406,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,26,18.67,0.1934,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,27,20.19,0.2611,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,28,20.96,0.2942,
67,30/01/2023,31/03/2023,CSUD013,CSUD017,core,Sudbury Reef,27,216,2,3,3,62,2-month,29,17.31,0.1537,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,1,19.98,0.2624,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,2,18.87,0.2014,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,3,16.16,0.1222,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,4,19.21,0.2142,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,5,19.62,0.2389,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,6,16.15,0.1213,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,7,16.92,0.1509,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,8,22.30,0.3804,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,9,23.00,0.3976,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,10,19.78,0.2489,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,11,19.75,0.2649,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,12,20.96,0.3027,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,13,19.60,0.2550,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,14,21.81,0.3427,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,15,20.71,0.2819,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,16,22.60,0.3881,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,17,18.72,0.2025,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,18,23.12,0.3959,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,19,19.56,0.2460,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,20,21.24,0.3256,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,21,19.20,0.2181,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,22,21.38,0.3104,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,23,20.78,0.2961,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,24,19.86,0.2464,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,25,22.24,0.3575,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,26,18.28,0.1922,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,27,19.38,0.2436,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,28,14.15,0.0792,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,29,20.14,0.2669,
71,30/01/2023,31/03/2023,CVLA106,CVLA091,core,Vlassof Cay,30,162,1,3,4,64,2-month,30,19.35,0.2189,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,1,24.03,0.4218,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,2,23.50,0.4352,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,3,24.08,0.4250,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,4,22.82,0.3590,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,5,19.72,0.2378,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,6,22.40,0.3359,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,7,23.39,0.3885,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,8,20.94,0.2799,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,9,19.77,0.2191,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,10,21.36,0.2982,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,11,21.27,0.3127,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,12,18.62,0.1895,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,13,23.35,0.4085,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,14,20.83,0.2690,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,15,20.51,0.2683,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,16,22.82,0.3622,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,17,21.57,0.2903,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,18,22.18,0.3451,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,19,21.33,0.2811,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,20,13.37,0.0705,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,21,18.79,0.1944,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,22,19.29,0.1986,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,23,21.33,0.2631,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,24,15.03,0.0932,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,25,20.50,0.2622,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,26,17.14,0.1461,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,27,12.38,0.0512,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,28,20.98,0.2616,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,29,19.11,0.2122,
76,6/02/2023,7/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,219,2,2,2,69,2-month,30,20.94,0.2609,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,1,24.67,0.5018,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,2,18.16,0.1893,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,3,20.62,0.3065,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,4,19.12,0.2199,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,5,16.41,0.1347,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,6,22.21,0.3600,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,7,20.70,0.2850,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,8,17.49,0.1682,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,9,20.10,0.2742,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,10,22.75,0.4574,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,11,20.50,0.2823,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,12,20.21,0.2889,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,13,23.57,0.4600,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,14,21.88,0.3596,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,15,22.32,0.3586,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,16,21.81,0.3361,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,17,17.78,0.1725,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,18,20.10,0.2751,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,19,14.83,0.1020,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,20,18.25,0.1946,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,21,20.89,0.3194,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,22,23.97,0.4917,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,23,18.25,0.1871,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,24,19.37,0.2390,
78,7/02/2023,8/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,374,3,3,3,73,2-month,25,22.61,0.3761,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,1,16.12,0.1411,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,2,22.76,0.4555,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,3,22.13,0.3967,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,4,22.81,0.3951,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,5,23.72,0.4541,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,6,20.85,0.2980,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,7,23.63,0.4519,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,8,21.48,0.3612,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,9,18.16,0.2066,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,10,18.91,0.2337,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,11,24.51,0.5079,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,12,21.22,0.3294,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,13,21.17,0.3243,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,14,19.86,0.2905,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,15,20.31,0.3126,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,16,20.51,0.2870,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,17,21.90,0.3661,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,18,19.54,0.2623,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,19,18.83,0.2318,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,20,22.72,0.4186,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,21,19.39,0.2371,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,22,15.14,0.1155,
79,9/02/2023,10/04/2023,CARL344,CARL370,core,Arlington Reef,30,274,2,3,3,74,2-month,23,20.39,0.2914,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,1,22.23,0.3474,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,2,22.82,0.3944,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,3,22.47,0.3800,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,4,22.44,0.3639,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,5,21.27,0.2791,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,6,22.48,0.3703,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,7,21.54,0.3169,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,8,22.15,0.3573,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,9,20.45,0.2757,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,10,22.31,0.3455,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,11,18.10,0.1712,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,12,19.76,0.2315,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,13,21.04,0.2815,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,14,19.12,0.2014,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,15,24.58,0.4877,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,16,15.16,0.1057,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,17,22.97,0.3726,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,18,18.17,0.1765,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,19,21.25,0.3133,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,20,21.49,0.2851,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,21,21.53,0.3165,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,22,21.55,0.3307,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,23,19.75,0.2268,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,24,18.27,0.1844,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,25,19.67,0.2328,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,26,16.15,0.1166,
80,12/02/2023,13/04/2023,CARL237,CARL219,core,Arlington Reef,27,381,3,2,2,75,2-month,27,16.93,0.1429,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,1,20.84,0.2640,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,2,22.80,0.3682,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,3,21.36,0.2951,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,4,21.23,0.3140,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,5,22.29,0.3393,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,6,19.63,0.2291,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,7,22.35,0.3175,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,8,21.09,0.3030,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,9,22.22,0.3690,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,10,22.78,0.3673,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,11,21.97,0.3246,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,12,22.10,0.3652,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,13,23.89,0.4443,
