CLUTCH_NUMBER,DATE_OF_HATCH,DATE_SAMPLED,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,LEVEL,REPLICATE,CLUTCH_ORDER,PARENTAL_DAYS_IN_TREATMENT,AGE,AGE_DAYS,SAMPLE_NO,LENGTH,MASS,NOTES
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,15,19.68,0.2075,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,16,24.17,0.4292,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,17,22.88,0.3877,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,18,25.62,0.5127,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,19,21.86,0.3099,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,20,25.32,0.5253,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,21,22.51,0.3416,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,22,27.69,0.7167,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,23,20.62,0.2720,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,24,25.19,0.5162,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,25,23.25,0.3773,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,26,23.49,0.3907,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,27,19.57,0.2465,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,28,22.22,0.3545,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,29,22.01,0.3135,
62,23/01/2023,8/04/2023,CVLA049,CVLA098,core,Vlassof Cay,28.5,212,2,3,4,56,2.5-month,75,30,21.63,0.3308,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,1,21.55,0.3050,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,2,25.57,0.5673,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,3,24.42,0.4579,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,4,25.49,0.5582,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,5,25.29,0.5100,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,6,22.71,0.3961,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,7,24.38,0.5034,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,8,24.17,0.4490,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,9,27.03,0.6008,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,10,24.23,0.4104,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,11,24.81,0.5032,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,12,24.14,0.4464,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,13,24.16,0.4605,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,14,22.71,0.3771,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,15,24.40,0.4206,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,16,25.62,0.5413,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,17,24.95,0.5207,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,18,23.93,0.4266,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,19,22.49,0.3424,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,20,22.44,0.3629,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,21,22.93,0.3687,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,22,27.44,0.6407,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,23,22.65,0.3561,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,24,26.71,0.6179,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,25,27.12,0.5912,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,26,24.68,0.4469,
63,25/01/2023,10/04/2023,CSUD009,CSUD212,core,Sudbury Reef,27,278,2,1,2,57,2.5-month,75,27,22.59,0.3500,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,1,26.55,0.6067,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,2,26.04,0.5835,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,3,27.84,0.6526,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,4,24.22,0.4598,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,5,25.78,0.5014,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,6,25.78,0.5483,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,7,22.09,0.3355,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,8,24.31,0.4842,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,9,27.21,0.6337,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,10,26.28,0.5887,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,11,27.66,0.6820,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,12,27.48,0.6552,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,13,27.15,0.6493,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,14,27.35,0.6337,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,15,26.04,0.5625,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,16,27.29,0.6056,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,17,24.41,0.4622,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,18,26.76,0.6121,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,19,27.03,0.6522,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,20,23.82,0.4058,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,21,22.22,0.3186,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,22,27.73,0.6918,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,23,21.42,0.2969,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,24,19.36,0.2190,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,25,25.19,0.4840,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,26,25.42,0.4977,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,27,25.38,0.5431,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,28,25.52,0.5005,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,29,24.55,0.4435,
66,30/01/2023,18/04/2023,CPRE375,CPRE377,core,Pretty Patches,27,177,1,3,1,62,2.5-month,78,30,23.74,0.4050,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,1,30.89,0.9431,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,2,27.08,0.6967,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,3,25.83,0.5389,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,4,27.22,0.6580,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,5,25.04,0.4740,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,6,23.40,0.3586,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,7,31.29,0.9675,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,8,27.66,0.6700,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,9,26.78,0.6152,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,10,28.07,0.7020,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,11,28.22,0.7201,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,12,25.60,0.5272,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,13,23.06,0.3768,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,14,22.98,0.3671,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,15,27.22,0.6234,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,16,28.35,0.7083,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,17,23.36,0.3968,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,18,21.10,0.2680,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,19,25.34,0.5057,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,20,23.10,0.3387,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,21,21.81,0.2802,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,22,25.33,0.5018,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,23,18.41,0.1685,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,24,19.37,0.1958,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,25,20.61,0.2315,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,26,17.44,0.1521,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,27,18.49,0.1665,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,28,24.76,0.4391,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,29,21.36,0.2718,
67,30/01/2023,20/04/2023,CSUD013,CSUD017,core,Sudbury Reef,27,377,3,1,3,62,2.5-month,80,30,26.08,0.5377,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,1,23.94,0.4280,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,2,25.61,0.5203,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,3,25.93,0.5805,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,4,21.65,0.3481,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,5,26.77,0.6183,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,6,23.62,0.4204,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,7,25.11,0.5138,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,8,22.25,0.3338,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,9,26.84,0.6229,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,10,24.65,0.4794,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,11,23.95,0.4509,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,12,23.07,0.4035,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,13,23.59,0.4018,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,14,25.38,0.5264,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,15,15.70,0.1009,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,16,23.23,0.3866,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,17,25.04,0.5242,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,18,24.14,0.4541,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,19,25.31,0.5466,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,20,27.80,0.7186,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,21,22.44,0.3979,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,22,24.66,0.4936,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,23,20.39,0.2772,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,24,24.70,0.5154,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,25,24.83,0.4880,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,26,22.61,0.3773,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,27,21.01,0.2813,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,28,18.53,0.1948,
68,29/01/2023,13/04/2023,CARL218,CARL222,core,Arlington Reef,30,163,1,1,3,63,2.5-month,74,29,20.45,0.2713,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,1,27.14,0.6636,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,2,26.36,0.6036,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,3,23.68,0.4092,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,4,27.47,0.6408,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,5,25.15,0.5171,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,6,25.06,0.5334,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,7,23.98,0.4517,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,8,27.16,0.6684,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,9,25.97,0.5507,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,10,27.34,0.6385,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,11,28.34,0.7740,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,12,24.48,0.4431,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,13,20.52,0.3023,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,14,27.57,0.7081,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,15,23.37,0.3877,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,16,20.84,0.2871,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,17,24.02,0.4189,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,18,23.22,0.3956,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,19,21.01,0.2880,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,20,22.83,0.3878,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,21,26.28,0.5818,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,22,24.15,0.4372,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,23,20.71,0.3042,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,24,23.99,0.4808,
71,30/01/2023,15/04/2023,CVLA106,CVLA091,core,Vlassof Cay,30,367,3,1,4,64,2.5-month,75,25,23.20,0.4424,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,1,26.23,0.6326,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,2,21.81,0.3634,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,3,23.82,0.4456,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,4,24.83,0.5204,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,5,25.00,0.5200,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,6,22.41,0.3795,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,7,27.67,0.7552,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,8,24.47,0.4790,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,9,22.53,0.4064,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,10,27.06,0.6240,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,11,26.84,0.6783,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,12,24.66,0.4975,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,13,26.07,0.5923,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,14,25.13,0.5579,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,15,24.43,0.4550,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,16,24.54,0.4972,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,17,27.31,0.6990,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,18,20.85,0.2861,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,19,21.51,0.3255,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,20,23.78,0.4806,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,21,20.13,0.2686,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,22,24.96,0.5796,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,23,24.21,0.4773,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,24,25.15,0.5081,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,25,25.19,0.5282,
73,20/01/2023,6/04/2023,CARL344,CARL370,core,Arlington Reef,30,166,1,1,2,64,2.5-month,76,26,22.95,0.4255,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,1,26.35,0.5450,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,2,28.02,0.6545,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,3,29.35,0.8265,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,4,27.72,0.6984,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,5,29.60,0.8303,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,6,29.05,0.8209,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,7,26.30,0.6244,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,8,28.43,0.7380,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,9,28.38,0.6938,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,10,29.14,0.7779,
76,6/02/2023,25/04/2023,CPRE372,CPRE209,core,Pretty Patches,27,378,3,1,2,69,2.5-month,78,11,28.87,0.7022,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,1,25.31,0.5286,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,2,23.71,0.4222,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,3,22.23,0.4005,
